From Date,To Date,NO,NO2,Ozone,NOx,SO2,PM25,PM10
09-10-2019 07:00,09-10-2019 07:15,11.89,28.19,7.26,40.08,7.65,23.92,56.26
09-10-2019 07:15,09-10-2019 07:30,21.97,32.89,5.93,54.85,7.44,23.06,58.08
09-10-2019 07:30,09-10-2019 07:45,5.3,18.69,8.77,23.98,8.23,30.38,43.71
09-10-2019 07:45,09-10-2019 08:00,18.43,46.05,9.75,64.49,7.37,23.06,58.08
09-10-2019 08:00,09-10-2019 08:15,7.34,39.35,16.86,46.69,7.2,40.97,93.85
09-10-2019 08:15,09-10-2019 08:30,6.03,45.37,22.55,51.4,7.04,43.46,97.82
09-10-2019 08:30,09-10-2019 08:45,31.36,42.2,5.59,73.56,7.18,23.06,58.08
09-10-2019 08:45,09-10-2019 09:00,4.88,30.38,41.12,35.26,7.05,43.46,97.82
09-10-2019 09:00,09-10-2019 09:15,3.68,20.32,45.38,24,6.82,35.09,98.74
09-10-2019 09:15,09-10-2019 09:30,3.87,16.93,41.45,20.81,6.98,34.16,98.9
09-10-2019 09:30,09-10-2019 09:45,5.94,37.91,29.82,43.85,6.73,43.46,97.82
09-10-2019 09:45,09-10-2019 10:00,3.81,17.24,46.42,21.05,11.67,34.16,98.9
09-10-2019 10:00,09-10-2019 10:15,3.01,13.33,62.47,16.34,None,26.03,66.13
09-10-2019 10:15,09-10-2019 10:30,3.23,12.01,63.17,15.24,6.15,24.54,59.57
09-10-2019 10:30,09-10-2019 10:45,4.05,16.6,43.17,20.65,9.06,34.16,98.9
09-10-2019 10:45,09-10-2019 11:00,3.25,11.82,63.24,15.07,4.19,24.54,59.57
09-10-2019 11:00,09-10-2019 11:15,3.08,10.47,65.41,13.55,3.32,22.95,62.82
09-10-2019 11:15,09-10-2019 11:30,3.11,10.54,70.41,13.65,3,22.73,63.23
09-10-2019 11:30,09-10-2019 11:45,2.59,13.33,64.54,15.92,4.9,24.54,59.57
09-10-2019 11:45,09-10-2019 12:00,2.26,11.56,95.31,13.83,2.32,22.73,63.23
09-10-2019 12:00,09-10-2019 12:15,2.97,10.16,87.62,13.13,2.41,21.41,54.82
09-10-2019 12:15,09-10-2019 12:30,2.79,11.88,87.77,14.67,2.11,21.17,53.27
09-10-2019 12:30,09-10-2019 12:45,2.93,11.25,80.4,14.19,2.7,22.73,63.23
09-10-2019 12:45,09-10-2019 13:00,2.61,9.96,91.05,12.57,1.92,21.17,53.27
09-10-2019 13:00,09-10-2019 13:15,3.62,11.25,88.44,14.87,1.89,12.12,39.03
09-10-2019 13:15,09-10-2019 13:30,2.35,9.43,84.65,11.78,2.82,10.59,37.05
09-10-2019 13:30,09-10-2019 13:45,2.36,11.01,90.31,13.37,1.73,21.17,53.27
09-10-2019 13:45,09-10-2019 14:00,2.78,10.65,77.48,13.43,4.49,10.59,37.05
09-10-2019 14:00,09-10-2019 14:15,2.59,8.8,75.41,11.39,None,6.97,56.15
09-10-2019 14:15,09-10-2019 14:30,2.93,11.02,66.45,13.95,8.46,6.52,58.27
09-10-2019 14:30,09-10-2019 14:45,2.78,10.06,80.16,12.84,3.92,10.59,37.05
09-10-2019 14:45,09-10-2019 15:00,2.25,7.47,70,9.72,8.56,6.52,58.27
09-10-2019 15:00,09-10-2019 15:15,2.69,9.81,73.77,12.5,8.7,5.4,45.01
09-10-2019 15:15,09-10-2019 15:30,2.38,10.02,74.47,12.4,8.23,5.21,42.57
09-10-2019 15:30,09-10-2019 15:45,3.16,9.83,76.85,12.99,8.54,6.52,58.27
09-10-2019 15:45,09-10-2019 16:00,3.34,14.14,74.21,17.48,9,5.21,42.57
09-10-2019 16:00,09-10-2019 16:15,2.54,9.54,80.12,12.08,8.68,6.75,49.2
09-10-2019 16:15,09-10-2019 16:30,3.02,11.98,77.63,15,8.53,7.06,50.03
09-10-2019 16:30,09-10-2019 16:45,2.73,12.09,77.63,14.82,8.65,5.21,42.57
09-10-2019 16:45,09-10-2019 17:00,2.96,12.27,66.27,15.23,9.36,7.06,50.03
09-10-2019 17:00,09-10-2019 17:15,3.2,16.83,59.34,20.03,12.47,13.1,56.45
09-10-2019 17:15,09-10-2019 17:30,4.51,34.56,45.97,39.07,13.09,13.77,57.17
09-10-2019 17:30,09-10-2019 17:45,3.38,13.38,71.99,16.76,8.48,7.06,50.03
09-10-2019 17:45,09-10-2019 18:00,4.26,39.91,30.48,44.17,8.5,13.77,57.17
09-10-2019 18:00,09-10-2019 18:15,3.82,39.43,29.71,43.26,None,25.88,63.35
09-10-2019 18:15,09-10-2019 18:30,14.48,62.59,12.59,77.07,8.02,31,64.54
09-10-2019 18:30,09-10-2019 18:45,3.35,29.06,45.84,32.41,10.24,13.77,57.17
09-10-2019 18:45,09-10-2019 19:00,23.53,63.29,3.5,86.82,7.58,31,64.54
09-10-2019 19:00,09-10-2019 19:15,29.91,63.56,2.31,93.46,7.69,48.41,119.46
09-10-2019 19:15,09-10-2019 19:30,24.98,62.93,2.33,87.91,7.44,50.59,127.11
09-10-2019 19:30,09-10-2019 19:45,28.1,68.76,5.63,96.87,7.46,31,64.54
09-10-2019 19:45,09-10-2019 20:00,34.88,59.73,2.85,94.61,7.38,50.59,127.11
09-10-2019 20:00,09-10-2019 20:15,37.34,55.44,4.16,92.78,7.33,54.24,142.91
09-10-2019 20:15,09-10-2019 20:30,45.55,55,4.74,100.54,7.72,54.7,144.66
09-10-2019 20:30,09-10-2019 20:45,23.79,60.8,2.64,84.59,7.46,50.59,127.11
09-10-2019 20:45,09-10-2019 21:00,47.66,58.03,3.41,105.69,8.19,54.7,144.66
09-10-2019 21:00,09-10-2019 21:15,68.34,54.92,3.13,123.26,9.19,60.48,142.97
09-10-2019 21:15,09-10-2019 21:30,29.09,51.58,2.1,80.67,8.62,61.46,142.66
09-10-2019 21:30,09-10-2019 21:45,29.19,57.01,4.51,86.2,7.83,54.7,144.66
09-10-2019 21:45,09-10-2019 22:00,15.07,51.31,1.84,66.38,9.67,61.46,142.66
09-10-2019 22:00,09-10-2019 22:15,20.21,51.91,1.62,72.12,None,62.86,148.4
09-10-2019 22:15,09-10-2019 22:30,15.99,48.89,3.23,64.88,7.67,63.04,149.12
09-10-2019 22:30,09-10-2019 22:45,16.65,49.92,2.07,66.57,9.13,61.46,142.66
09-10-2019 22:45,09-10-2019 23:00,8.34,49.52,4.53,57.86,7.7,63.04,149.12
09-10-2019 23:00,09-10-2019 23:15,5.29,46.66,2.92,51.95,7.58,59.17,131.24
09-10-2019 23:15,09-10-2019 23:30,8.05,41.57,3.19,49.62,7.24,60.65,129.26
09-10-2019 23:30,09-10-2019 23:45,13.39,46.85,7.09,60.25,7.83,63.04,149.12
09-10-2019 23:45,10-10-2019 00:00,None,None,None,None,None,None,None
10-10-2019 00:00,10-10-2019 00:15,4.76,33.24,6.21,38,6.86,36.23,107.51
10-10-2019 00:15,10-10-2019 00:30,6.31,30.53,6.3,36.84,6.55,31.73,103.5
10-10-2019 00:30,10-10-2019 00:45,4.35,26.33,9.43,30.69,7.88,31.73,103.5
10-10-2019 00:45,10-10-2019 01:00,3.43,24.4,6.38,27.83,8.99,31.73,103.5
10-10-2019 01:00,10-10-2019 01:15,2.55,21.53,8.37,24.07,6.44,17.84,83.61
10-10-2019 01:15,10-10-2019 01:30,3.74,17.11,11.14,20.84,3.86,16.1,81.12
10-10-2019 01:30,10-10-2019 01:45,3.59,16.92,9.57,20.51,2.49,16.1,81.12
10-10-2019 01:45,10-10-2019 02:00,3.18,17.22,10.77,20.4,2.47,16.1,81.12
10-10-2019 02:00,10-10-2019 02:15,3.49,19.08,8.16,22.57,None,14.95,76.39
10-10-2019 02:15,10-10-2019 02:30,3.58,17.68,8.62,21.25,8.61,14.73,75.52
10-10-2019 02:30,10-10-2019 02:45,3.59,16.92,9.57,20.51,2.49,16.1,81.12
10-10-2019 02:45,10-10-2019 03:00,2.97,18.68,7.87,21.65,8.41,14.73,75.52
10-10-2019 03:00,10-10-2019 03:15,3.14,18.43,7.54,21.57,8.31,24.22,79.18
10-10-2019 03:15,10-10-2019 03:30,3.32,24.48,7.41,27.81,8.52,26.12,79.91
10-10-2019 03:30,10-10-2019 03:45,3.27,20.24,8.38,23.52,8.41,14.73,75.52
10-10-2019 03:45,10-10-2019 04:00,3.27,21.36,6.62,24.63,8.2,26.12,79.91
10-10-2019 04:00,10-10-2019 04:15,2.79,17.72,10.32,20.51,8.34,19.67,55.15
10-10-2019 04:15,10-10-2019 04:30,3.57,16.82,12.97,20.39,8.23,18.87,52.05
10-10-2019 04:30,10-10-2019 04:45,3.68,25.06,5.84,28.74,8.21,26.12,79.91
10-10-2019 04:45,10-10-2019 05:00,3.53,15.16,14.18,18.69,11.37,18.87,52.05
10-10-2019 05:00,10-10-2019 05:15,3.45,14.87,11.53,18.32,12.29,15.8,41.65
10-10-2019 05:15,10-10-2019 05:30,3.41,14.19,11.87,17.6,12.88,15.37,39.73
10-10-2019 05:30,10-10-2019 05:45,3.47,16.53,14.57,20,9.85,18.87,52.05
10-10-2019 05:45,10-10-2019 06:00,3.3,14.68,10.08,17.98,13.15,15.37,39.73
10-10-2019 06:00,10-10-2019 06:15,2.83,15.52,8.99,18.35,None,13.66,44.35
10-10-2019 06:15,10-10-2019 06:30,6.99,22.71,5.56,29.69,8.37,13.42,45.2
10-10-2019 06:30,10-10-2019 06:45,3.63,13.31,12.3,16.94,13.1,15.37,39.73
10-10-2019 06:45,10-10-2019 07:00,4.31,22.54,10.87,26.85,8.28,16.77,35.2
10-10-2019 07:00,10-10-2019 07:15,17.14,27.42,8.36,44.56,8.44,11.46,42.13
10-10-2019 07:15,10-10-2019 07:30,20.68,34.04,7.67,54.71,8.28,10.87,43.09
10-10-2019 07:30,10-10-2019 07:45,4.44,21.72,5.12,26.16,8.33,13.5,45.08
10-10-2019 07:45,10-10-2019 08:00,43.86,48.51,5.15,92.37,8.75,10.87,43.09
10-10-2019 08:00,10-10-2019 08:15,11,39.4,9.08,50.4,9.09,42.01,78.83
10-10-2019 08:15,10-10-2019 08:30,5.25,30.65,15.99,35.9,8.79,47.74,85.42
10-10-2019 08:30,10-10-2019 08:45,34.21,38.38,6.8,72.59,8.3,10.87,43.09
10-10-2019 08:45,10-10-2019 09:00,4.36,23.2,24.87,27.56,4.8,47.74,85.42
10-10-2019 09:00,10-10-2019 09:15,4.15,24.67,29.82,28.82,4.28,45.43,82
10-10-2019 09:15,10-10-2019 09:30,4.48,27.65,38.53,32.13,3.98,45.15,81.37
10-10-2019 09:30,10-10-2019 09:45,4.24,26.36,18.45,30.6,6.63,47.74,85.42
10-10-2019 09:45,10-10-2019 10:00,4.28,20.34,55.8,24.62,3.62,45.15,81.37
10-10-2019 10:00,10-10-2019 10:15,2.75,11.89,64.63,14.64,None,43.36,76.44
10-10-2019 10:15,10-10-2019 10:30,3.13,10.51,65.88,13.63,8.46,43.03,75.89
10-10-2019 10:30,10-10-2019 10:45,3.93,24.34,42.59,28.27,4.28,45.15,81.37
10-10-2019 10:45,10-10-2019 11:00,2.32,10.09,68.65,12.41,8.76,43.03,75.89
10-10-2019 11:00,10-10-2019 11:15,3.15,9.5,73.36,12.65,9.17,26.07,64.92
10-10-2019 11:15,10-10-2019 11:30,3.16,10.5,71.68,13.66,8.92,22.95,63.07
10-10-2019 11:30,10-10-2019 11:45,3.27,11.28,68.22,14.56,8.73,43.03,75.89
10-10-2019 11:45,10-10-2019 12:00,2.76,11.7,73.66,14.46,8.99,22.95,63.07
10-10-2019 12:00,10-10-2019 12:15,2.69,10.98,78.66,13.67,10.15,21.92,46.91
10-10-2019 12:15,10-10-2019 12:30,3.18,11.31,74.29,14.49,10.75,21.79,43.68
10-10-2019 12:30,10-10-2019 12:45,2.44,10.22,74.62,12.66,9.13,22.95,63.07
10-10-2019 12:45,10-10-2019 13:00,2.82,10.6,78.41,13.41,12.48,21.79,43.68
10-10-2019 13:00,10-10-2019 13:15,2.86,10.61,73.62,13.47,12.7,14.06,40.86
10-10-2019 13:15,10-10-2019 13:30,3.43,10.59,73.92,14.02,12.87,12.76,40.51
10-10-2019 13:30,10-10-2019 13:45,2.83,12.46,73.75,15.3,11.71,21.79,43.68
10-10-2019 13:45,10-10-2019 14:00,2.76,11.39,70.34,14.15,13.84,12.76,40.51
10-10-2019 14:00,10-10-2019 14:15,2.85,9.34,69.94,12.18,None,8.32,36.06
10-10-2019 14:15,10-10-2019 14:30,2.64,10.69,74.76,13.34,6.66,7.5,35.25
10-10-2019 14:30,10-10-2019 14:45,3.06,9.58,73.36,12.64,13.24,12.76,40.51
10-10-2019 14:45,10-10-2019 15:00,3.65,11.49,73.02,15.13,6.84,7.5,35.25
10-10-2019 15:00,10-10-2019 15:15,3.32,11.52,69.08,14.85,7.25,20.18,28.81
10-10-2019 15:15,10-10-2019 15:30,3.41,13.01,72.55,16.42,7.08,21.76,28
10-10-2019 15:30,10-10-2019 15:45,2.97,10.9,70.61,13.86,6.84,7.5,35.25
10-10-2019 15:45,10-10-2019 16:00,3.24,12.77,70.55,16.01,11.51,21.76,28
10-10-2019 16:00,10-10-2019 16:15,2.8,13.82,66.6,16.62,11.25,14.2,33.98
10-10-2019 16:15,10-10-2019 16:30,2.67,11.08,77.68,13.75,8.53,12.81,34.64
10-10-2019 16:30,10-10-2019 16:45,3.32,10.27,71.09,13.59,8.12,21.76,28
10-10-2019 16:45,10-10-2019 17:00,2.31,12.38,75.59,14.69,3.83,12.81,34.64
10-10-2019 17:00,10-10-2019 17:15,2.54,17.53,67.58,20.07,3.04,22.48,47.69
10-10-2019 17:15,10-10-2019 17:30,3.31,24.49,57.54,27.8,2.82,23.69,50.09
10-10-2019 17:30,10-10-2019 17:45,3.11,13.43,75.03,16.54,5.59,12.81,34.64
10-10-2019 17:45,10-10-2019 18:00,2.91,33.65,37.43,36.56,2.55,23.69,50.09
10-10-2019 18:00,10-10-2019 18:15,3,34.27,33.87,37.27,None,19.15,50.63
10-10-2019 18:15,10-10-2019 18:30,5.27,48.72,23.69,53.99,8.68,18.64,50.7
10-10-2019 18:30,10-10-2019 18:45,2.65,25.04,49.3,27.69,2.22,23.69,50.09
10-10-2019 18:45,10-10-2019 19:00,76.28,78.27,5.76,154.54,9.96,18.64,50.7
10-10-2019 19:00,10-10-2019 19:15,53.81,70.84,9.8,124.65,9.41,93.34,95.04
10-10-2019 19:15,10-10-2019 19:30,78.07,69.98,8.23,148.06,9.82,None,None
10-10-2019 19:30,10-10-2019 19:45,53.57,76.37,4.69,129.94,9.09,18.64,50.7
10-10-2019 19:45,10-10-2019 20:00,37.11,69.06,2.79,106.17,12.71,65.25,99.96
10-10-2019 20:00,10-10-2019 20:15,51.62,66.71,3.2,118.33,13.62,44.59,121.35
10-10-2019 20:15,10-10-2019 20:30,42.33,62.25,2.12,104.58,13.59,43.47,125.63
10-10-2019 20:30,10-10-2019 20:45,43.8,70.7,7.01,114.5,11.25,None,None
10-10-2019 20:45,10-10-2019 21:00,19.6,60.72,4.3,80.33,14.05,43.47,125.63
10-10-2019 21:00,10-10-2019 21:15,36.1,57.23,5.89,93.33,13.73,42.71,128.04
10-10-2019 21:15,10-10-2019 21:30,10.05,45.15,23.64,55.2,13.34,42.59,128.37
10-10-2019 21:30,10-10-2019 21:45,27.43,60.9,3.47,88.33,13.85,43.47,125.63
10-10-2019 21:45,10-10-2019 22:00,3.05,23.25,50.31,26.3,13.33,42.59,128.37
10-10-2019 22:00,10-10-2019 22:15,2.9,21.07,50.24,23.96,None,24.37,107.26
10-10-2019 22:15,10-10-2019 22:30,2.94,19.69,44.85,22.62,8.15,21.3,104.91
10-10-2019 22:30,10-10-2019 22:45,3.64,29.06,42.23,32.7,13.43,42.59,128.37
10-10-2019 22:45,10-10-2019 23:00,3.01,20.37,10.63,23.39,7.82,29.81,104.91
10-10-2019 23:00,10-10-2019 23:15,3.22,20.23,10.79,23.45,8.13,44.44,90
10-10-2019 23:15,10-10-2019 23:30,4.24,35.18,5.55,39.41,6.83,46.27,87.26
10-10-2019 23:30,10-10-2019 23:45,2.98,19.08,11.64,22.06,7.7,24,104.91
10-10-2019 23:45,11-10-2019 00:00,None,None,None,None,None,None,None
11-10-2019 00:00,11-10-2019 00:15,5.68,41.19,2.44,46.87,4.36,45.16,86.16
11-10-2019 00:15,11-10-2019 00:30,4.08,33.93,4.46,38.01,3.43,44.95,86.01
11-10-2019 00:30,11-10-2019 00:45,3.24,32.78,4.32,36.02,3.7,44.95,86.01
11-10-2019 00:45,11-10-2019 01:00,3.72,26.93,4.88,30.65,3.54,44.95,86.01
11-10-2019 01:00,11-10-2019 01:15,2.96,22.95,5.69,25.91,3.87,28.54,83.16
11-10-2019 01:15,11-10-2019 01:30,3.07,21.17,6.66,24.23,3.55,26.25,82.84
11-10-2019 01:30,11-10-2019 01:45,3.93,25.09,3.94,29.02,3.92,26.25,82.84
11-10-2019 01:45,11-10-2019 02:00,3.43,26.99,2.86,30.42,3.55,26.25,82.84
11-10-2019 02:00,11-10-2019 02:15,3.1,26.09,2.52,29.19,None,33.79,71.88
11-10-2019 02:15,11-10-2019 02:30,2.64,22.75,3.72,25.39,8.29,34.73,69.86
11-10-2019 02:30,11-10-2019 02:45,3.93,25.09,3.94,29.02,3.92,26.25,82.84
11-10-2019 02:45,11-10-2019 03:00,3.14,21.92,3.71,25.06,8.65,34.73,69.86
11-10-2019 03:00,11-10-2019 03:15,3.1,22.37,4.21,25.46,9.16,25.25,61.44
11-10-2019 03:15,11-10-2019 03:30,3.97,22.04,4.38,26.01,10.56,23.79,60.27
11-10-2019 03:30,11-10-2019 03:45,3.09,19.31,5.03,22.4,8.16,34.73,69.86
11-10-2019 03:45,11-10-2019 04:00,2.61,20.5,4.52,23.11,11.8,23.79,60.27
11-10-2019 04:00,11-10-2019 04:15,2.56,14.56,7.76,17.11,12.06,25.72,54.23
11-10-2019 04:15,11-10-2019 04:30,3.02,14.64,7.46,17.66,12,25.99,53.12
11-10-2019 04:30,11-10-2019 04:45,4.4,24.85,2.45,29.25,11.11,23.79,60.27
11-10-2019 04:45,11-10-2019 05:00,2.6,15.57,7.28,18.17,12.19,25.99,53.12
11-10-2019 05:00,11-10-2019 05:15,2.75,14.53,9.01,17.28,11.97,27.36,50.82
11-10-2019 05:15,11-10-2019 05:30,3.19,14.82,7.72,18.02,11.86,27.51,50.4
11-10-2019 05:30,11-10-2019 05:45,2.98,16.29,6.51,19.27,11.8,25.99,53.12
11-10-2019 05:45,11-10-2019 06:00,2.94,13.96,8.18,16.91,12.1,27.51,50.4
11-10-2019 06:00,11-10-2019 06:15,3.71,16.45,7.66,20.17,None,31.47,47.67
11-10-2019 06:15,11-10-2019 06:30,3.64,19.61,5.9,23.24,8.04,32.14,47.33
11-10-2019 06:30,11-10-2019 06:45,2.99,14.57,7.04,17.56,11.49,27.51,50.4
11-10-2019 06:45,11-10-2019 07:00,6.79,30.97,8.92,37.76,7.77,32.14,47.33
11-10-2019 07:00,11-10-2019 07:15,5.23,29.97,15.33,35.2,7.09,35.03,59.41
11-10-2019 07:15,11-10-2019 07:30,6.14,34.37,14.49,40.51,6.12,35.39,61.45
11-10-2019 07:30,11-10-2019 07:45,3.78,22.57,5.22,26.35,8.39,32.14,47.33
11-10-2019 07:45,11-10-2019 08:00,16.58,46.7,11.97,63.28,5.71,35.39,61.45
11-10-2019 08:00,11-10-2019 08:15,5.31,34.1,20.42,39.41,5.38,46.7,96.32
11-10-2019 08:15,11-10-2019 08:30,4.79,31.45,27.04,36.24,4.73,48.61,102.74
11-10-2019 08:30,11-10-2019 08:45,17.46,47.49,9.9,64.95,6.08,35.39,61.45
11-10-2019 08:45,11-10-2019 09:00,3.03,19.95,44.99,22.99,4.75,48.61,102.74
11-10-2019 09:00,11-10-2019 09:15,4.49,22.02,48,26.51,4.75,57,90.06
11-10-2019 09:15,11-10-2019 09:30,4.13,22.97,67.65,27.1,4.18,58.55,88.48
11-10-2019 09:30,11-10-2019 09:45,3.97,27.13,36.62,31.1,4.94,48.61,102.74
11-10-2019 09:45,11-10-2019 10:00,3.29,22.86,77.03,26.15,4.49,58.55,88.48
11-10-2019 10:00,11-10-2019 10:15,2.94,21.31,83.24,24.24,None,50.04,100.86
11-10-2019 10:15,11-10-2019 10:30,3.37,16.32,79.48,19.69,8.46,48.98,103.14
11-10-2019 10:30,11-10-2019 10:45,3.42,25.47,79.62,28.89,4.53,58.55,88.48
11-10-2019 10:45,11-10-2019 11:00,3.35,14.88,92.71,18.23,10.36,48.98,103.14
11-10-2019 11:00,11-10-2019 11:15,3.39,14.6,103.06,17.99,10.69,37.16,76.19
11-10-2019 11:15,11-10-2019 11:30,3.28,12.92,99.58,16.2,11.04,34.98,71.23
11-10-2019 11:30,11-10-2019 11:45,3.88,15.73,100.31,19.61,9.23,48.98,103.14
11-10-2019 11:45,11-10-2019 12:00,2.59,11.49,96.92,14.02,11.32,34.98,71.23
11-10-2019 12:00,11-10-2019 12:15,3.38,12.78,94.69,16.17,11.24,35.44,77.7
11-10-2019 12:15,11-10-2019 12:30,2.61,9.82,88.19,12.43,11.08,35.53,78.42
11-10-2019 12:30,11-10-2019 12:45,3.05,11.91,100.12,14.96,11.09,34.98,71.23
11-10-2019 12:45,11-10-2019 13:00,3.37,14.27,92.96,17.64,11.72,35.53,78.42
11-10-2019 13:00,11-10-2019 13:15,3.11,13.7,94.22,16.82,12.07,30.86,78.49
11-10-2019 13:15,11-10-2019 13:30,3.11,11.19,94.8,14.29,12.04,30.28,78.5
11-10-2019 13:30,11-10-2019 13:45,3,11.02,91.52,14.02,11.52,35.53,78.42
11-10-2019 13:45,11-10-2019 14:00,2.71,12.19,90.02,14.91,12.26,30.28,78.5
11-10-2019 14:00,11-10-2019 14:15,2.43,10.95,94.96,13.38,None,23.73,67.85
11-10-2019 14:15,11-10-2019 14:30,2.97,10.38,82.4,13.36,8.92,22.72,65.72
11-10-2019 14:30,11-10-2019 14:45,3.37,11.99,95.2,15.36,11.92,30.28,78.5
11-10-2019 14:45,11-10-2019 15:00,2.88,9.73,85.1,12.61,6.19,22.72,65.72
11-10-2019 15:00,11-10-2019 15:15,2.47,10.56,87.33,13.03,4.86,24.75,59.64
11-10-2019 15:15,11-10-2019 15:30,3.32,11.56,89.12,14.88,4.36,25.01,58.97
11-10-2019 15:30,11-10-2019 15:45,3.32,9.75,92.78,13.07,7.27,22.72,65.72
11-10-2019 15:45,11-10-2019 16:00,3.19,12.74,90.13,15.93,4.36,25.01,58.97
11-10-2019 16:00,11-10-2019 16:15,3.51,15.03,79.15,18.54,4.21,24.17,62.53
11-10-2019 16:15,11-10-2019 16:30,2.8,14.31,83.48,17.11,3.97,24.08,63.19
11-10-2019 16:30,11-10-2019 16:45,2.63,10.6,80.56,13.24,4.45,25.01,58.97
11-10-2019 16:45,11-10-2019 17:00,2.61,16.05,86.3,18.66,4.22,24.08,63.19
11-10-2019 17:00,11-10-2019 17:15,2.61,17.35,85.94,19.96,3.83,28.64,60.1
11-10-2019 17:15,11-10-2019 17:30,3.06,22.54,72.44,25.61,3.75,29.48,59.66
11-10-2019 17:30,11-10-2019 17:45,2.89,14.17,88.87,17.06,3.96,24.08,63.19
11-10-2019 17:45,11-10-2019 18:00,3.22,30.45,50.99,33.66,4.07,29.48,59.66
11-10-2019 18:00,11-10-2019 18:15,3.04,35.36,39.57,38.4,None,31.82,74.14
11-10-2019 18:15,11-10-2019 18:30,2.83,39.42,36.63,42.25,8.32,32.14,75.75
11-10-2019 18:30,11-10-2019 18:45,3.24,25.04,63.44,28.28,4.03,29.48,59.66
11-10-2019 18:45,11-10-2019 19:00,16.08,76.31,4.21,92.39,10.33,32.14,75.75
11-10-2019 19:00,11-10-2019 19:15,18.61,77.53,4.5,96.13,10.6,38.94,111.08
11-10-2019 19:15,11-10-2019 19:30,21.25,74.2,3.72,95.45,10.5,39.99,117.59
11-10-2019 19:30,11-10-2019 19:45,22.17,76.5,8.9,98.67,9.38,32.14,75.75
11-10-2019 19:45,11-10-2019 20:00,50.62,66.25,8.24,116.87,10.76,39.99,117.59
11-10-2019 20:00,11-10-2019 20:15,40.39,67.11,8.94,107.51,10.69,53.75,133.68
11-10-2019 20:15,11-10-2019 20:30,29.93,64.99,8.52,94.93,10.36,56.28,135.92
11-10-2019 20:30,11-10-2019 20:45,42.53,71.37,7.66,113.9,10.44,39.99,117.59
11-10-2019 20:45,11-10-2019 21:00,14.86,58.83,6.05,73.69,10.91,56.28,135.92
11-10-2019 21:00,11-10-2019 21:15,31.11,57.67,5.51,88.78,10.85,83.17,163.23
11-10-2019 21:15,11-10-2019 21:30,20.94,56.54,4.97,77.48,10.47,86.91,166.26
11-10-2019 21:30,11-10-2019 21:45,24.58,61.95,8.43,86.53,10.58,56.28,135.92
11-10-2019 21:45,11-10-2019 22:00,24.29,53.09,3.9,77.39,10.72,86.91,166.26
11-10-2019 22:00,11-10-2019 22:15,64.67,54.24,2.98,118.91,None,84.1,166.77
11-10-2019 22:15,11-10-2019 22:30,65.15,53.35,2,118.5,7.74,83.59,166.87
11-10-2019 22:30,11-10-2019 22:45,14.73,55.22,4.51,69.95,10.49,86.91,166.26
11-10-2019 22:45,11-10-2019 23:00,33.98,50.67,2.04,84.65,6.54,83.59,166.87
11-10-2019 23:00,11-10-2019 23:15,24.65,49.98,1.73,74.63,6.18,70.36,167.94
11-10-2019 23:15,11-10-2019 23:30,37.45,52.84,2.04,90.3,6.14,68.32,168.07
11-10-2019 23:30,11-10-2019 23:45,47.84,52.25,2.04,100.09,7.33,83.59,166.87
11-10-2019 23:45,12-10-2019 00:00,None,None,None,None,None,None,None
12-10-2019 00:00,12-10-2019 00:15,9.95,43.37,1.4,53.32,5.59,63.44,145.68
12-10-2019 00:15,12-10-2019 00:30,4.47,33.96,5.24,38.43,4.99,62.89,143.2
12-10-2019 00:30,12-10-2019 00:45,4.26,29.87,8.95,34.13,5.18,62.89,143.2
12-10-2019 00:45,12-10-2019 01:00,5.19,31.16,6.12,36.35,5.07,62.89,143.2
12-10-2019 01:00,12-10-2019 01:15,3.82,28.18,10.66,32,5.09,36.69,123.89
12-10-2019 01:15,12-10-2019 01:30,5.27,30.75,5.09,36.02,5.14,31.45,120.33
12-10-2019 01:30,12-10-2019 01:45,5.45,32.56,5.12,38,5.52,31.45,120.33
12-10-2019 01:45,12-10-2019 02:00,5.45,30.03,4.94,35.48,6.6,31.45,120.33
12-10-2019 02:00,12-10-2019 02:15,5.61,29.96,2.93,35.57,None,22.32,84.66
12-10-2019 02:15,12-10-2019 02:30,4.43,27.67,4.9,32.1,7.82,20.92,79.69
12-10-2019 02:30,12-10-2019 02:45,5.45,32.56,5.12,38,5.52,31.45,120.33
12-10-2019 02:45,12-10-2019 03:00,5.08,26.05,8.23,31.12,8.68,20.92,79.69
12-10-2019 03:00,12-10-2019 03:15,4.05,22.9,12.33,26.95,8.28,26.18,70.24
12-10-2019 03:15,12-10-2019 03:30,3.63,21.29,12.04,24.92,7.67,26.76,69.19
12-10-2019 03:30,12-10-2019 03:45,3.46,22.16,10.52,25.62,8.53,20.92,79.69
12-10-2019 03:45,12-10-2019 04:00,4.32,23.9,10.11,28.22,8.12,26.76,69.19
12-10-2019 04:00,12-10-2019 04:15,3.7,21.77,12.13,25.47,7.74,29.27,61.33
12-10-2019 04:15,12-10-2019 04:30,3.45,19.25,15.8,22.69,7.7,29.85,59.88
12-10-2019 04:30,12-10-2019 04:45,3.85,20.12,15.32,23.97,7.76,26.76,69.19
12-10-2019 04:45,12-10-2019 05:00,3.41,20.19,14.18,23.6,7.49,29.85,59.88
12-10-2019 05:00,12-10-2019 05:15,3.02,17.04,19.95,20.06,7.68,24.48,55.76
12-10-2019 05:15,12-10-2019 05:30,3.33,17.39,21.43,20.72,7.46,23.81,55.24
