dates,PM25,PM10,NO,NO2,NOx,SO2,Ozone
29-10-2020 23:15,65.3,137.2,2.26,46.42,48.68,21.02,16.27
29-10-2020 23:30,65.3,137.2,1.8,36.63,38.43,21.05,21.12
29-10-2020 23:45,65.3,137.2,4.32,38.73,43.04,21.7,17.97
30-10-2020 00:00,None,None,None,None,None,None,None
30-10-2020 00:15,60.3,123.7,1.86,31.78,33.64,None,24.55
30-10-2020 00:30,60.3,123.7,1.76,26.09,27.85,19.94,26.96
30-10-2020 00:45,60.3,123.7,1.12,23.92,25.05,20.04,23.85
30-10-2020 01:00,56.4,113,1.38,21.67,23.05,19.66,27.62
30-10-2020 01:15,52.1,97,1.41,21.34,22.74,18.3,27.38
30-10-2020 01:30,52.1,97,0.69,22.18,22.88,17.79,28.48
30-10-2020 01:45,52.1,97,1.76,25.24,27,17.25,26.97
30-10-2020 02:00,55.2,94.4,1.61,21.3,22.91,17.66,28.54
30-10-2020 02:15,60,91.1,2.31,19.89,22.2,18.23,22.04
30-10-2020 02:30,60,91.1,1.73,18.46,20.19,18.65,22.79
30-10-2020 02:45,60,91.1,1.49,18.72,20.21,19.31,21.05
30-10-2020 03:00,55.8,87.8,2.11,19.15,21.26,19.32,22.92
30-10-2020 03:15,50.6,83,1.68,17.51,19.19,18.81,26.55
30-10-2020 03:30,50.6,83,2.12,15.95,18.08,18.02,27.62
30-10-2020 03:45,50.6,83,1.56,14.42,15.98,17.03,25.6
30-10-2020 04:00,51.4,76.1,2.19,15.31,17.5,17.32,27.99
30-10-2020 04:15,52.3,65.6,1.61,14.49,16.1,None,24.73
30-10-2020 04:30,52.3,65.6,1.89,14.67,16.55,22.9,28.69
30-10-2020 04:45,52.3,65.6,1.74,14.65,16.39,23.42,32.46
30-10-2020 05:00,49.2,65,1.56,13.12,14.68,23.26,39.78
30-10-2020 05:15,44.5,64.4,1.57,12.23,13.81,22.22,37.89
30-10-2020 05:30,44.5,64.4,1.43,13.85,15.29,21.69,33.97
30-10-2020 05:45,44.5,64.4,1.01,20.46,21.47,21.54,28.82
30-10-2020 06:00,56.8,67.9,2.49,25.6,28.09,21.09,19.07
30-10-2020 06:15,67.7,73.1,2.26,27.99,30.25,20.88,16.78
30-10-2020 06:30,54.2,73.1,5.03,36.98,42.02,21.79,15.15
30-10-2020 06:45,54.2,73.1,2.53,33.69,36.23,22.68,13.64
30-10-2020 07:00,52,82.9,4.88,36.86,41.74,22.81,13.66
30-10-2020 07:15,48.8,97.6,5.09,35.71,40.81,22.94,18.01
30-10-2020 07:30,48.8,97.6,5.98,35.93,41.91,22.7,16.19
30-10-2020 07:45,48.8,97.6,13.28,41.86,55.15,22.4,14.06
30-10-2020 08:00,56.3,121.8,13.24,42.59,55.83,21.54,11.72
30-10-2020 08:15,67.4,150.7,22.16,45.72,67.88,None,10.87
30-10-2020 08:30,67.4,150.7,30.93,54.75,85.68,20.74,5.69
30-10-2020 08:45,67.4,150.7,31.55,62.4,93.95,21.32,7.79
30-10-2020 09:00,68.2,176.2,8.68,51.63,60.31,21.54,15.48
30-10-2020 09:15,69.2,214.6,4.52,40.81,45.32,20.77,28.38
30-10-2020 09:30,69.2,214.6,7.53,61.55,69.08,21.64,26.53
30-10-2020 09:45,69.2,214.6,2.96,35.08,38.04,20.8,59.16
30-10-2020 10:00,69.1,205.3,1.7,24.85,26.55,20.28,57.88
30-10-2020 10:15,68.9,193.7,2.58,28.16,30.74,19.15,51.1
30-10-2020 10:30,68.9,193.7,2.08,19.98,22.06,19.21,62.87
30-10-2020 10:45,68.9,193.7,8.19,42.84,51.02,20.11,57.53
30-10-2020 11:00,67.4,182.4,1.98,23.28,25.25,20.89,79.59
30-10-2020 11:15,65.3,168.9,1.53,22.63,24.04,21.15,83.22
30-10-2020 11:30,65.3,168.9,1.5,15.65,17.15,21.25,94.93
30-10-2020 11:45,65.3,168.9,1.47,15.5,16.97,21.68,86.43
30-10-2020 12:00,61,149.2,1.96,24.99,26.95,20.16,80.1
30-10-2020 12:15,55.7,119.6,1.96,17.1,19.06,None,85.69
30-10-2020 12:30,55.7,119.6,2.05,21.4,23.45,21.64,87.82
30-10-2020 12:45,55.7,119.6,1.11,8.06,9.17,22.81,99.89
30-10-2020 13:00,53.6,115.6,2.17,14.3,16.47,23.26,83.44
30-10-2020 13:15,50.5,110.6,0.63,9.33,9.96,23.2,99.65
30-10-2020 13:30,50.5,110.6,0.53,10.85,11.38,23.47,87.61
30-10-2020 13:45,50.5,110.6,0.89,8.72,9.61,23.2,93.85
30-10-2020 14:00,47,104.7,1.09,8.76,9.85,22.35,98.75
30-10-2020 14:15,42.7,97.7,0.44,7.87,8.3,21.4,100.14
30-10-2020 14:30,42.7,97.7,0.66,7.75,8.41,21.24,95.02
30-10-2020 14:45,42.7,97.7,0.84,9.82,10.67,20.77,86.57
30-10-2020 15:00,40.2,95.1,1.23,8.82,10.05,21.21,87.76
30-10-2020 15:15,37.3,91.1,0.77,8.64,9.41,21.2,82.81
30-10-2020 15:30,37.3,91.1,0.79,8.78,9.57,21.72,87.56
30-10-2020 15:45,37.3,91.1,1.39,11.86,13.26,21.63,75.71
30-10-2020 16:00,35.8,81.2,1.06,10.8,11.86,22.19,81.88
30-10-2020 16:15,33.4,68.9,1.11,12.91,14.02,None,77.13
30-10-2020 16:30,33.4,68.9,0.66,11.31,11.97,23.68,81.3
30-10-2020 16:45,33.4,68.9,1.85,24.58,26.43,29.08,58.27
30-10-2020 17:00,27.5,67,0.93,16.41,17.33,32.84,70.25
30-10-2020 17:15,19.7,64.2,2.47,44.11,46.56,31.54,37.11
30-10-2020 17:30,19.7,64.2,2.65,43.68,46.33,29.32,28.91
30-10-2020 17:45,19.7,64.2,7.43,66.63,74.06,27.62,22.58
30-10-2020 18:00,27.5,79.8,6.21,64.47,70.67,26.18,17.37
30-10-2020 18:15,38.6,103.1,2.23,49.35,51.58,26.68,25.24
30-10-2020 18:30,38.6,103.1,2.07,48.03,50.1,29.93,21.13
30-10-2020 18:45,38.6,103.1,2.21,59.95,62.16,34.37,16.42
30-10-2020 19:00,34.6,101.9,8.11,72.79,80.9,38.81,12.05
30-10-2020 19:15,28.5,100.5,15.92,77.47,93.39,37.88,13.11
30-10-2020 19:30,28.5,100.5,20.56,73.15,93.71,33.88,11.71
30-10-2020 19:45,28.5,100.5,30.42,73.72,104.14,30.02,16.61
30-10-2020 20:00,47.4,129.8,36.68,70.35,107.03,27.4,18.55
30-10-2020 20:15,70,171.8,34.47,71,105.47,None,13.81
30-10-2020 20:30,70,171.8,20.44,68.63,89.07,19.81,12.74
30-10-2020 20:45,70,171.8,18.06,65.13,83.2,17.81,10.22
30-10-2020 21:00,69.1,173.4,10.96,63.76,74.72,16.38,11.49
30-10-2020 21:15,67.8,175.9,11.12,65.32,76.45,16,9.46
30-10-2020 21:30,67.8,175.9,11.73,64.09,75.82,15.38,10.13
30-10-2020 21:45,67.8,175.9,10.45,69.77,80.22,15.31,9.16
30-10-2020 22:00,62.7,165.1,7.33,63.06,70.39,14.96,6.74
30-10-2020 22:15,55.1,151,2.94,52.27,55.21,13.47,14.92
30-10-2020 22:30,55.1,151,2.05,45.28,47.34,13.82,20.03
30-10-2020 22:45,55.1,151,3.34,50.69,54.03,14.44,14.19
30-10-2020 23:00,48.7,137.3,1.75,45.12,46.87,15.22,18.52
30-10-2020 23:15,41.1,117.8,1.39,36.24,37.63,15.19,23.94
30-10-2020 23:30,41.1,117.8,0.86,33.27,34.12,15.5,31.3
30-10-2020 23:45,41.1,117.8,1.47,28.4,29.87,15.27,39.03
31-10-2020 00:00,None,None,None,None,None,None,None
31-10-2020 00:15,59.5,128.4,2.03,30.08,32.11,None,30.66
31-10-2020 00:30,59.5,128.4,1.78,23.34,25.12,21,36.49
31-10-2020 00:45,59.5,128.4,0.98,19.29,20.27,20.09,39.1
31-10-2020 01:00,58.2,119.6,1.08,17.46,18.55,18.8,39.33
31-10-2020 01:15,56.5,108.9,1.21,16.98,18.18,17.86,35.29
31-10-2020 01:30,56.5,108.9,0.7,14.74,15.44,18.85,43.83
31-10-2020 01:45,56.5,108.9,1.2,13.98,15.18,20.34,40.76
31-10-2020 02:00,57.4,102.5,1.47,17.72,19.19,21.14,27.3
31-10-2020 02:15,58.6,92.9,1.8,23.03,24.82,21.51,23.15
31-10-2020 02:30,58.6,92.9,1.58,15.29,16.88,21.74,31.11
31-10-2020 02:45,58.6,92.9,1.08,14.57,15.65,20.97,34.91
31-10-2020 03:00,58.4,97.8,0.97,13.92,14.9,19.21,40.93
31-10-2020 03:15,58.2,105.6,1.57,13.76,15.33,18.03,39.72
31-10-2020 03:30,58.2,105.6,1.42,13.52,14.94,17.6,34.82
31-10-2020 03:45,58.2,105.6,1.53,16.51,18.04,19.04,23.85
31-10-2020 04:00,57.8,100.5,1.33,17.84,19.16,20.28,27.64
31-10-2020 04:15,57.4,94.1,1.01,14.69,15.69,None,36.46
31-10-2020 04:30,57.4,94.1,0.87,16.26,17.13,20.42,30.11
31-10-2020 04:45,57.4,94.1,1.17,20.67,21.83,20.76,23.79
31-10-2020 05:00,64.9,101.1,1.74,19.66,21.4,18.42,24.32
31-10-2020 05:15,75.7,111.1,0.95,19.49,20.44,17.44,26.54
31-10-2020 05:30,75.7,111.1,1.33,17.44,18.77,17.12,32.65
31-10-2020 05:45,75.7,111.1,1.35,30.87,32.22,17.85,21.07
31-10-2020 06:00,78.4,116,1.21,22.42,23.6,19.06,25.84
31-10-2020 06:15,82.5,122.1,1.85,21,22.85,19.57,25.78
31-10-2020 06:30,82.5,122.1,1.11,20.4,21.51,19.68,28.53
31-10-2020 06:45,82.5,122.1,3.76,35.31,39.07,20.21,20.46
31-10-2020 07:00,87.3,132.4,2.95,35.6,38.55,19.23,20.2
31-10-2020 07:15,92.9,144.8,5.71,33.35,39.06,17.76,24.32
31-10-2020 07:30,92.9,144.8,14.88,46.9,61.78,16.98,13.46
31-10-2020 07:45,92.9,144.8,13.06,49.44,62.5,17.09,14.27
31-10-2020 08:00,101.4,196.1,22.98,51.15,74.13,18.26,14.41
31-10-2020 08:15,113.5,273.1,26,61.17,87.17,None,12.85
31-10-2020 08:30,113.5,273.1,22.84,60.87,83.71,19.89,11.22
31-10-2020 08:45,113.5,273.1,8.04,53.76,61.8,20.81,12.9
31-10-2020 09:00,110.1,303.4,6.33,52.53,58.86,20.59,13.9
31-10-2020 09:15,105.8,341.4,3.22,37.61,40.83,18.64,33.47
31-10-2020 09:30,105.8,341.4,2.6,40.67,43.27,17.49,33.8
31-10-2020 09:45,105.8,341.4,3.78,45.48,49.26,17.42,42.72
31-10-2020 10:00,106,313.3,3.44,40.29,43.72,18.19,54.74
31-10-2020 10:15,106.3,279.8,2.95,37.82,40.77,18.53,63.5
31-10-2020 10:30,106.3,279.8,1.32,17.95,19.27,19.47,90.16
31-10-2020 10:45,106.3,279.8,2.02,29.63,31.65,20.38,91.84
31-10-2020 11:00,117.1,276.1,1.72,28.51,30.23,21.44,106.07
31-10-2020 11:15,133.1,270.6,1.64,24.02,25.66,20.71,87.85
31-10-2020 11:30,133.1,270.6,1.57,14.69,16.26,19.2,95.36
31-10-2020 11:45,133.1,270.6,0.91,12.88,13.79,18.15,99.81
31-10-2020 12:00,121.3,251.2,1.04,10.46,11.5,17.43,106.25
31-10-2020 12:15,106.5,226.9,0.92,10.35,11.27,None,80.95
31-10-2020 12:30,106.5,226.9,0.78,11.34,11.84,22.21,93.43
31-10-2020 12:45,106.5,226.9,0.51,10.31,10.82,23.42,100.65
31-10-2020 13:00,98.2,202.9,1.14,7.23,8.38,23.45,100.25
31-10-2020 13:15,86.5,166.8,1.15,9.32,10.47,22.37,93.32
31-10-2020 13:30,86.5,166.8,0.52,8.73,9.21,20.18,96.39
31-10-2020 13:45,86.5,166.8,0.6,8.91,9.51,19.04,97.64
31-10-2020 14:00,78.8,153.7,0.35,10.23,10.51,19.88,86.71
31-10-2020 14:15,67.9,134,0.52,9.61,10.13,22.36,85.38
31-10-2020 14:30,67.9,134,0.31,9.21,9.47,23.16,85.06
31-10-2020 14:45,67.9,134,0.45,10.51,10.95,23.13,86.03
31-10-2020 15:00,58.6,120.3,1.05,10.53,11.58,22.47,95.08
31-10-2020 15:15,47,103.3,2.33,10.22,12.56,21.88,90.25
31-10-2020 15:30,47,103.3,1.04,12.12,13.16,23.54,91.68
31-10-2020 15:45,47,103.3,0.94,10.14,11.09,28.3,94.93
31-10-2020 16:00,42.5,90,0.65,13.6,14.18,34.34,81.78
31-10-2020 16:15,36.2,70.1,1.06,14,15.07,None,84.71
31-10-2020 16:30,36.2,70.1,0.18,12.74,12.67,23.88,92.17
31-10-2020 16:45,36.2,70.1,0.83,17.19,17.93,21.21,75.86
31-10-2020 17:00,36.9,82.6,1.14,16.2,17.34,16.25,79.56
31-10-2020 17:15,37.9,101.5,1.09,13.55,14.64,12.23,72.27
31-10-2020 17:30,37.9,101.5,1.6,14.81,16.41,9.73,73.9
31-10-2020 17:45,37.9,101.5,1.29,16.51,17.8,11.48,62.48
31-10-2020 18:00,43.6,99.3,1.87,28.56,30.43,15.87,43.4
31-10-2020 18:15,50,96.5,1.94,43.61,45.55,20.76,33.68
31-10-2020 18:30,50,96.5,1.16,49.29,50.42,24.64,28.03
31-10-2020 18:45,50,96.5,2.68,61.47,64.15,22.03,23.43
31-10-2020 19:00,39.8,105.1,14.49,79.47,93.94,16.88,16.36
31-10-2020 19:15,25,117.5,62.03,81.01,143.04,12.45,18.54
31-10-2020 19:30,25,117.5,79.23,80.89,160.12,10.17,19.36
31-10-2020 19:45,25,117.5,113.8,80.09,193.89,9.58,19.61
31-10-2020 20:00,54.5,165.5,82.03,78.35,160.39,5.89,14.38
31-10-2020 20:15,89.7,237.6,62.13,73.69,135.82,None,15.31
31-10-2020 20:30,89.7,237.6,48.08,69.84,117.92,19.61,16.29
31-10-2020 20:45,89.7,237.6,43.02,68.22,111.24,20.13,16.15
31-10-2020 21:00,97.3,239.6,44.45,64.71,109.17,21.2,13.63
31-10-2020 21:15,106,242.1,41.25,65.72,106.98,21.25,9.26
31-10-2020 21:30,106,242.1,38.29,67.44,105.74,22.08,9.37
31-10-2020 21:45,106,242.1,18.75,69.05,87.8,22.15,7.78
31-10-2020 22:00,95.3,233.5,11.27,69.25,80.52,21.92,8.59
31-10-2020 22:15,80.1,220.5,8.05,62.59,70.64,20.89,9.96
31-10-2020 22:30,80.1,220.5,7.78,58.22,66,20.31,13
31-10-2020 22:45,80.1,220.5,7.43,58.92,66.35,21.01,8.36
31-10-2020 23:00,77.2,205.6,5.13,52.13,57.26,21.58,13.45
31-10-2020 23:15,73.6,183.4,4.33,44.83,49.15,21.52,16.45
31-10-2020 23:30,73.6,183.4,6.23,50.74,56.97,22.11,13.41
31-10-2020 23:45,73.6,183.4,5.04,40.82,45.86,22.03,13.94
01-11-2020 00:00,None,None,None,None,None,None,None
01-11-2020 00:15,72.4,160.4,3.88,38.81,42.69,None,15.66
01-11-2020 00:30,72.4,160.4,3,33.62,36.62,20.64,20.29
01-11-2020 00:45,72.4,160.4,2.34,30.08,32.42,20.39,23.52
01-11-2020 01:00,77.1,155.9,2.81,25.73,28.54,21.28,28.08
01-11-2020 01:15,83.8,149.4,2.5,23.24,25.74,22.12,26.61
01-11-2020 01:30,83.8,149.4,2.93,21.86,24.79,23.07,26.52
01-11-2020 01:45,83.8,149.4,3.56,23.98,27.54,24.36,23.58
01-11-2020 02:00,78.4,131.7,2.75,21.95,24.7,24.08,22.38
01-11-2020 02:15,71.7,109.7,2.57,20.57,23.14,22.07,23.99
01-11-2020 02:30,71.7,109.7,1.61,20.14,21.76,20.68,23.4
01-11-2020 02:45,71.7,109.7,2.7,18.23,20.93,20.13,25.26
01-11-2020 03:00,69.1,109.2,2.59,17.65,20.25,20.44,25.37
01-11-2020 03:15,65.5,108.5,1.95,17.64,19.6,21.14,20.5
01-11-2020 03:30,65.5,108.5,3.11,20.35,23.46,22.61,15.21
01-11-2020 03:45,65.5,108.5,2.65,20.09,22.74,23.82,16.41
01-11-2020 04:00,59.3,102.2,2.28,19.39,21.68,24.68,24.37
01-11-2020 04:15,50,92.8,2.36,16.58,18.93,None,24.69
01-11-2020 04:30,50,92.8,1.18,15.01,16.19,19.35,34.24
01-11-2020 04:45,50,92.8,1.49,13.18,14.67,18.34,34.8
01-11-2020 05:00,47.7,84.2,1.78,13.48,15.25,17.64,35.95
01-11-2020 05:15,45,73,1.87,15.49,17.36,18.05,32.27
01-11-2020 05:30,45,73,1.67,17.22,18.9,19.54,31.1
01-11-2020 05:45,45,73,1.25,16.97,18.23,20.79,31.61
01-11-2020 06:00,43.7,73.8,1.67,20.33,21.99,21.82,33.12
01-11-2020 06:15,41.9,74.7,1.54,20.67,22.21,21.4,29.05
01-11-2020 06:30,41.9,74.7,1.6,20.77,22.37,19.97,31.49
01-11-2020 06:45,41.9,74.7,1.78,28.44,30.22,18.49,28.2
01-11-2020 07:00,45.3,82.4,2.1,29.25,31.35,17.88,24.5
01-11-2020 07:15,49.5,93.9,4.32,31.25,35.57,17.43,21.78
01-11-2020 07:30,49.5,93.9,6.64,38.33,44.97,19.11,17.97
01-11-2020 07:45,49.5,93.9,16.6,48.64,65.24,20.68,10.85
01-11-2020 08:00,52.4,116.9,12.1,47.06,59.16,21.63,12.26
01-11-2020 08:15,55.7,145.6,10.76,49.06,59.81,None,12.34
01-11-2020 08:30,55.7,145.6,11.6,49.55,61.15,18.46,12.88
01-11-2020 08:45,55.7,145.6,5.73,40.56,46.29,16.23,19.85
01-11-2020 09:00,55.9,152.7,5.01,35.65,40.65,14.99,29.52
01-11-2020 09:15,56.1,161.5,3.98,31.93,35.91,13.86,39.87
01-11-2020 09:30,56.1,161.5,4.04,41.8,45.84,14.79,35.93
01-11-2020 09:45,56.1,161.5,7.12,47.45,54.56,16.62,42.19
01-11-2020 10:00,53.9,158.8,3.07,33.28,36.36,17.3,64.04
01-11-2020 10:15,51,154.7,2.66,33.72,36.38,16.9,69.46
01-11-2020 10:30,51,154.7,1.76,25.04,26.81,17.41,79.34
01-11-2020 10:45,51,154.7,1.16,21.58,22.75,16.33,90.24
01-11-2020 11:00,53,145.1,0.14,15.97,15.76,14.69,91.61
01-11-2020 11:15,55.9,133.2,1.93,17.2,19.13,13.31,88.96
01-11-2020 11:30,55.9,133.2,0.75,15.15,15.9,13.07,90.67
01-11-2020 11:45,55.9,133.2,1.2,10.05,11.25,15.3,97.56
01-11-2020 12:00,54.2,125.6,0.75,9.43,10.17,16.48,94.15
01-11-2020 12:15,51.7,114.3,0.86,8.37,9.22,None,97.82
01-11-2020 12:30,51.7,114.3,1.12,9.54,10.66,22.36,89.04
01-11-2020 12:45,51.7,114.3,0.97,8.51,9.49,22.25,83.83
01-11-2020 13:00,47.4,106.4,0.56,8.06,8.62,19.47,84.22
01-11-2020 13:15,42.2,94.6,0.84,7.82,8.65,17.09,82.22
01-11-2020 13:30,42.2,94.6,1.11,8.18,9.3,17.33,86.62
01-11-2020 13:45,42.2,94.6,0.77,8.94,9.72,19.39,80.7
01-11-2020 14:00,40.1,87.4,0.49,8.9,9.4,20.06,86.86
01-11-2020 14:15,37.1,78.4,1.11,7.49,8.6,19.54,83.17
01-11-2020 14:30,37.1,78.4,1.35,7.09,8.44,20.07,79.29
01-11-2020 14:45,37.1,78.4,0.75,6.19,6.94,20.65,84.72
01-11-2020 15:00,35,69.9,0.24,8.1,8.34,23.67,87.59
01-11-2020 15:15,31.9,57.9,0.96,7.2,8.16,28.02,88.6
01-11-2020 15:30,31.9,57.9,1.51,8.25,9.75,34.76,78.38
01-11-2020 15:45,31.9,57.9,1.62,7.18,8.8,41.78,85.65
01-11-2020 16:00,25.1,50,1.24,9.19,10.43,44.18,79.44
01-11-2020 16:15,16.9,38.3,0.8,8.82,9.56,None,79.07
01-11-2020 16:30,16.9,38.3,1.32,13.54,14.86,16.54,74.28
01-11-2020 16:45,16.9,38.3,0.48,13.07,13.55,12.74,76.19
01-11-2020 17:00,16.1,51.1,2.02,17.21,19.23,10.74,68.2
01-11-2020 17:15,14.9,66.3,1.18,9.71,10.89,13.84,84.29
01-11-2020 17:30,14.9,66.3,1.6,16.29,17.89,19.51,59.44
01-11-2020 17:45,14.9,66.3,1.67,18.28,19.95,25.59,57.95
01-11-2020 18:00,13,58.9,1.83,50.56,52.38,29.63,24.93
01-11-2020 18:15,10.7,48.2,1.83,51.85,53.68,25.55,24.65
01-11-2020 18:30,10.7,48.2,10.5,65.99,76.49,19.7,15.43
01-11-2020 18:45,10.7,48.2,75.16,78.87,154.03,15.17,12.82
01-11-2020 19:00,29.2,81.2,133.59,83.04,216.63,11.57,14.79
01-11-2020 19:15,50.2,130.6,224.43,98.12,322.55,7.13,16.33
01-11-2020 19:30,50.2,130.6,125.01,80.51,205.52,1.57,17.51
01-11-2020 19:45,50.2,130.6,64.95,69.83,134.78,None,18.53
01-11-2020 20:00,60.7,164.6,77.47,69.18,146.65,None,16.08
01-11-2020 20:15,76.3,205.3,82.94,66.28,149.22,None,15.14
01-11-2020 20:30,76.3,205.3,74.7,61.38,136.09,23.13,15.77
01-11-2020 20:45,76.3,205.3,64.04,59.26,123.3,24.83,12.46
01-11-2020 21:00,76.2,205.2,45.6,58.58,104.18,24.91,11.55
01-11-2020 21:15,76,205,35.06,62.53,97.59,24.51,5.91
01-11-2020 21:30,76,205,29.71,58.85,88.56,22.36,8.33
01-11-2020 21:45,76,205,11.66,58.78,70.44,21.19,5.83
01-11-2020 22:00,69.7,186.7,26.71,55.72,82.43,20.72,7.07
01-11-2020 22:15,61,160.5,35.24,51.41,86.65,20.64,7.72
01-11-2020 22:30,61,160.5,14.49,55.39,69.88,22.37,8.35
01-11-2020 22:45,61,160.5,7.02,47.99,55,23.5,6.9
01-11-2020 23:00,55,144.4,14.57,49.63,64.2,24.63,7.39
01-11-2020 23:15,46.5,124.3,7.22,46.48,53.71,24.49,8.98
01-11-2020 23:30,46.5,124.3,4.72,37.51,42.23,23.88,11.28
01-11-2020 23:45,46.5,124.3,4.59,34.71,39.3,22.36,12.59
02-11-2020 00:00,None,None,None,None,None,None,None
02-11-2020 00:15,39.1,95.3,4.85,32.91,37.76,None,10.64
02-11-2020 00:30,39.1,95.3,2.18,26.52,28.7,22.16,23.56
02-11-2020 00:45,39.1,95.3,3.01,19.99,23,23.98,23.48
02-11-2020 01:00,34.7,86.8,2.63,21.72,24.35,24.55,18.62
02-11-2020 01:15,28.4,76.6,2.99,22.07,25.06,24.96,14.82
02-11-2020 01:30,28.4,76.6,3.46,19.71,23.16,24.21,16.74
02-11-2020 01:45,28.4,76.6,3.09,22.94,26.03,22.91,15.29
02-11-2020 02:00,26.7,71.4,2.92,18.21,21.13,21.3,22.93
02-11-2020 02:15,24.1,65.2,2.41,16.72,19.13,20.13,21.34
02-11-2020 02:30,24.1,65.2,2.37,15.23,17.6,20.88,25.85
02-11-2020 02:45,24.1,65.2,2.53,13.47,16,22.33,27.7
02-11-2020 03:00,23.3,62,2.28,13.74,16.01,23.45,23.64
02-11-2020 03:15,22.3,57.1,2.34,14.29,16.63,24.25,21.71
02-11-2020 03:30,22.3,57.1,1.74,12.09,13.83,24.64,24.98
02-11-2020 03:45,22.3,57.1,2.45,17.49,19.94,23.65,14.76
02-11-2020 04:00,19.8,51.8,2.13,22.29,24.42,22.09,13.34
02-11-2020 04:15,16,45.1,1.69,18.16,19.85,None,15.69
02-11-2020 04:30,16,45.1,2.16,17.81,19.97,20.61,16.7
02-11-2020 04:45,16,45.1,2.07,16.52,18.59,21.93,19.84
02-11-2020 05:00,16.2,38.7,2.01,17.73,19.73,23.67,19.04
02-11-2020 05:15,16.6,31,2.45,18.41,20.86,24.17,18.2
02-11-2020 05:30,16.6,31,2.86,19.84,22.7,24.45,21.41
02-11-2020 05:45,16.6,31,2.83,25.71,28.55,24.34,16.76
02-11-2020 06:00,27.8,42,2.87,22.94,25.81,22.96,18
02-11-2020 06:15,41.2,58.5,2.72,25.18,27.91,20.89,17.56
02-11-2020 06:30,41.2,58.5,4.01,28,32.01,20.1,18.63
02-11-2020 06:45,41.2,58.5,4.28,27.56,31.85,20.49,16.1
02-11-2020 07:00,42.8,67.8,8.94,34.17,43.11,22.64,12.06
02-11-2020 07:15,45.2,79.5,8.3,34.53,42.83,22.8,15.72
02-11-2020 07:30,45.2,79.5,14.08,37.1,51.17,24.17,11.64
02-11-2020 07:45,45.2,79.5,9.83,36.61,46.43,25.33,12.9
02-11-2020 08:00,49.6,106.3,17.98,41.93,59.91,23.98,13.61
02-11-2020 08:15,55.2,144.8,16.85,43.72,60.57,None,11.24
02-11-2020 08:30,55.2,144.8,30.63,57.02,87.65,None,8.23
02-11-2020 08:45,55.2,144.8,22.15,58.68,80.83,18.89,8.73
02-11-2020 09:00,54.4,162.9,11.76,56.9,68.66,19.99,10.69
02-11-2020 09:15,53.3,190.2,13.3,62.2,75.51,21.33,13.18
02-11-2020 09:30,53.3,190.2,9.15,53.01,62.15,22.55,21.44
02-11-2020 09:45,53.3,190.2,5.43,43.96,49.39,23.8,26.84
02-11-2020 10:00,51.7,189.4,4.28,40.88,45.16,23.78,39.42
02-11-2020 10:15,49.4,188.5,3.32,34.89,38.22,21.07,50.96
02-11-2020 10:30,49.4,188.5,4.06,36.29,40.35,19.18,50.87
02-11-2020 10:45,49.4,188.5,2.71,26.12,28.83,18.39,62.91
02-11-2020 11:00,50.2,177.1,4.68,30.16,34.84,18.55,54.76
02-11-2020 11:15,51.1,160.9,2.48,18.55,21.03,19.34,64.61
02-11-2020 11:30,51.1,160.9,2.25,17.22,19.48,21.34,73.95
02-11-2020 11:45,51.1,160.9,0.37,8.74,8.99,22.45,86.19
02-11-2020 12:00,48.7,144.1,0.3,10.84,11.1,23.1,82.18
02-11-2020 12:15,45.3,118.9,0.82,11.19,11.99,None,76.21
02-11-2020 12:30,45.3,118.9,0.11,10.05,10.05,17.55,79.69
02-11-2020 12:45,45.3,118.9,0.74,9.84,10.58,15.04,79.36
02-11-2020 13:00,40.6,102.9,1.03,9.63,10.66,13.56,84.12
02-11-2020 13:15,34.8,83,1.45,8.39,9.84,14.44,87.62
02-11-2020 13:30,34.8,83,1.42,15.27,16.69,16.53,82.53
02-11-2020 13:45,34.8,83,0.64,11.93,12.58,18.5,90.36
02-11-2020 14:00,36.4,80.6,1.25,12.35,13.6,19.2,82.48
02-11-2020 14:15,38.1,77.1,1.26,9.23,10.49,18.85,80.55
02-11-2020 14:30,38.1,77.1,0.52,9.61,10.07,17.2,88.61
02-11-2020 14:45,38.1,77.1,0.82,11.15,11.86,15.1,85.71
02-11-2020 15:00,38.1,75,0.56,11.71,12.27,13.42,90.92
02-11-2020 15:15,38.1,72,0.6,14.34,14.94,12.83,86.26
02-11-2020 15:30,38.1,72,0.93,12.43,13.36,15.09,90.72
02-11-2020 15:45,38.1,72,0.84,13.4,14.24,17.1,83.74
02-11-2020 16:00,30.4,75.3,0.88,13.77,14.65,18.89,91.54
02-11-2020 16:15,20.8,79.3,0.67,12.6,13.26,None,93.2
02-11-2020 16:30,20.8,79.3,0.49,15.93,16.42,21.34,92.6
02-11-2020 16:45,20.8,79.3,0.48,14.07,14.33,19.62,85.84
02-11-2020 17:00,24.1,79.5,0.73,16.24,16.81,16.35,88.61
02-11-2020 17:15,28.3,79.7,0.61,21.02,21.58,14.77,71.8
02-11-2020 17:30,28.3,79.7,1.52,30.04,31.56,15.46,55.88
02-11-2020 17:45,28.3,79.7,2.69,49.14,51.84,17.45,32.7
02-11-2020 18:00,30.4,75.4,1.68,48.9,50.58,19.09,27.49
02-11-2020 18:15,33.6,70.2,17.14,68.46,85.6,19.61,17.14
