From Date,To Date,PM2.5,PM10,NO,NO2,NOx,Ozone
08-12-2020 06:15,08-12-2020 06:30,151.2,279.2,58.8,48.3,107.2,6.95
08-12-2020 06:30,08-12-2020 06:45,163.6,272.6,53.6,54.3,107.9,5.18
08-12-2020 06:45,08-12-2020 07:00,170.8,268.7,48.8,53,101.7,6.07
08-12-2020 07:00,08-12-2020 07:15,170.8,268.7,44.2,53,97.2,5.46
08-12-2020 07:15,08-12-2020 07:30,170.8,268.7,39.6,54.5,94.1,5.47
08-12-2020 07:30,08-12-2020 07:45,159.1,248.9,35.6,54.6,90.2,5.8
08-12-2020 07:45,08-12-2020 08:00,152.3,237.4,32.1,57.8,89.9,5.51
08-12-2020 08:00,08-12-2020 08:15,152.3,237.4,29.2,53.6,82.9,6.02
08-12-2020 08:15,08-12-2020 08:30,152.3,237.4,27.9,53.1,81,5.82
08-12-2020 08:30,08-12-2020 08:45,154.2,206.1,26.5,52.9,79.4,5.39
08-12-2020 08:45,08-12-2020 09:00,155.2,188.1,25.2,52.4,77.6,5.49
08-12-2020 09:00,08-12-2020 09:15,155.2,188.1,24,52,76,5.39
08-12-2020 09:15,08-12-2020 09:30,155.2,188.1,22.9,51.4,74.3,5.06
08-12-2020 09:30,08-12-2020 09:45,157.1,222.5,21.9,51,72.9,5.48
08-12-2020 09:45,08-12-2020 10:00,158.1,242.5,20.9,50.6,71.5,5.98
08-12-2020 10:00,08-12-2020 10:15,158.1,242.5,23.7,44,67.7,5.58
08-12-2020 10:15,08-12-2020 10:30,158.1,None,None,None,None,5.62
08-12-2020 10:30,08-12-2020 10:45,156.4,249.5,18.7,56.2,74.9,5.96
08-12-2020 10:45,08-12-2020 11:00,155.4,253.6,16.2,57.2,73.4,6.23
08-12-2020 11:00,08-12-2020 11:15,155.4,253.6,13.6,49.3,62.9,6.34
08-12-2020 11:15,08-12-2020 11:30,155.4,253.6,12.2,51.3,63.5,6.88
08-12-2020 11:30,08-12-2020 11:45,154.5,248,11.1,53,64.1,7.27
08-12-2020 11:45,08-12-2020 12:00,154,244.8,10.4,53.6,64,7.22
08-12-2020 12:00,08-12-2020 12:15,154,244.8,9.8,54.4,64.2,8.03
08-12-2020 12:15,08-12-2020 12:30,154,244.8,9.4,52,61.4,7.99
08-12-2020 12:30,08-12-2020 12:45,161,253.7,9.5,50.4,59.9,11.28
08-12-2020 12:45,08-12-2020 13:00,165.1,258.9,9.4,49.6,59.1,11.67
08-12-2020 13:00,08-12-2020 13:15,165.1,258.9,9.4,49.3,58.7,11.3
08-12-2020 13:15,08-12-2020 13:30,165.1,258.9,9,48,56.9,15.96
08-12-2020 13:30,08-12-2020 13:45,166.3,271.2,8.6,47.3,55.9,38.43
08-12-2020 13:45,08-12-2020 14:00,167,278.4,8.5,45.6,54.1,20.11
08-12-2020 14:00,08-12-2020 14:15,167,278.4,9.8,42.4,52.2,18.69
08-12-2020 14:15,08-12-2020 14:30,167,278.4,10.5,46.3,56.8,17.63
08-12-2020 14:30,08-12-2020 14:45,157.1,267.4,10.4,46.5,56.9,22.13
08-12-2020 14:45,08-12-2020 15:00,151.4,261.1,10.2,46,56.2,26.06
08-12-2020 15:00,08-12-2020 15:15,151.4,261.1,10,45.8,55.8,15.93
08-12-2020 15:15,08-12-2020 15:30,151.4,261.1,10,46.4,56.3,17.99
08-12-2020 15:30,08-12-2020 15:45,155.4,238.5,10,46.1,56.1,20.93
08-12-2020 15:45,08-12-2020 16:00,157.7,225.5,10.1,45.9,56,20.47
08-12-2020 16:00,08-12-2020 16:15,157.7,225.5,9.9,45.8,55.7,14.56
08-12-2020 16:15,08-12-2020 16:30,157.7,225.5,10.1,45.9,56,14.7
08-12-2020 16:30,08-12-2020 16:45,154.1,214.3,9.5,42.4,51.9,24.52
08-12-2020 16:45,08-12-2020 17:00,152,207.9,9.7,41.2,50.9,15.1
08-12-2020 17:00,08-12-2020 17:15,152,207.9,9.8,41.7,51.5,16.71
08-12-2020 17:15,08-12-2020 17:30,152,207.9,9.9,41.6,51.5,11.35
08-12-2020 17:30,08-12-2020 17:45,152.3,231.4,10,41.5,51.5,13.36
08-12-2020 17:45,08-12-2020 18:00,152.5,244.4,10.3,41.4,51.7,8.9
08-12-2020 18:00,08-12-2020 18:15,152.5,244.4,9.6,37.8,47.4,8.26
08-12-2020 18:15,08-12-2020 18:30,152.5,244.4,10.4,39.1,49.5,9.64
08-12-2020 18:30,08-12-2020 18:45,150,252.6,10.8,43.8,54.5,8.13
08-12-2020 18:45,08-12-2020 19:00,148.5,257.4,10.7,43.5,54.1,7.24
08-12-2020 19:00,08-12-2020 19:15,148.5,257.4,10.2,43.3,53.6,7.02
08-12-2020 19:15,08-12-2020 19:30,148.5,257.4,10.3,43.1,53.4,6.51
08-12-2020 19:30,08-12-2020 19:45,154.7,254.2,10.8,45.1,55.9,4.45
08-12-2020 19:45,08-12-2020 20:00,158.1,252.5,11.4,44.9,56.3,None
08-12-2020 20:00,08-12-2020 20:15,158.1,252.5,12.2,45.4,57.6,7.04
08-12-2020 20:15,08-12-2020 20:30,158.1,252.5,13.5,46.5,60,6.08
08-12-2020 20:30,08-12-2020 20:45,154.6,261.2,15,46.6,61.6,5.34
08-12-2020 20:45,08-12-2020 21:00,152.6,266.2,16.6,47.9,64.6,4.46
08-12-2020 21:00,08-12-2020 21:15,152.6,266.2,18.3,45.7,64,4.49
08-12-2020 21:15,08-12-2020 21:30,152.6,266.2,19.4,44.4,63.8,4.98
08-12-2020 21:30,08-12-2020 21:45,163.2,275.8,20.1,43.8,64,5.54
08-12-2020 21:45,08-12-2020 22:00,169,281.4,20.9,41.8,62.7,5.78
08-12-2020 22:00,08-12-2020 22:15,169,281.4,19,39.7,58.8,5.33
08-12-2020 22:15,08-12-2020 22:30,169,281.4,21.1,40.7,61.8,5.28
08-12-2020 22:30,08-12-2020 22:45,174.5,291,23.4,41,64.4,5.37
08-12-2020 22:45,08-12-2020 23:00,177.7,296.2,25,42.8,67.8,5.11
08-12-2020 23:00,08-12-2020 23:15,177.7,296.2,24.7,42.9,67.6,5.46
08-12-2020 23:15,08-12-2020 23:30,177.7,296.2,24.8,44.8,69.6,5.31
08-12-2020 23:30,08-12-2020 23:45,179,282.6,26,47,72.9,5.19
08-12-2020 23:45,09-12-2020 00:00,None,None,None,None,None,None
09-12-2020 00:00,09-12-2020 00:15,179.8,275.1,26.8,47.4,74.2,6.51
09-12-2020 00:15,09-12-2020 00:30,179.8,275.1,25.9,48.9,74.8,6.47
09-12-2020 00:30,09-12-2020 00:45,180.7,286.6,24.6,49.4,74,5.41
09-12-2020 00:45,09-12-2020 01:00,181.3,293.3,23.3,51.6,74.9,5.54
09-12-2020 01:00,09-12-2020 01:15,181.3,293.3,21.3,50.4,71.7,6.01
09-12-2020 01:15,09-12-2020 01:30,181.3,293.3,20.1,48.2,68.3,5.67
09-12-2020 01:30,09-12-2020 01:45,185.2,293.1,19.4,47.9,67.2,6.07
09-12-2020 01:45,09-12-2020 02:00,187.5,293,19,46.7,65.7,5.42
09-12-2020 02:00,09-12-2020 02:15,187.5,293,17.2,39.1,56.4,5.06
09-12-2020 02:15,09-12-2020 02:30,187.5,293,17.8,43.8,61.7,4.86
09-12-2020 02:30,09-12-2020 02:45,188.7,284.2,17.9,44.6,62.5,5.22
09-12-2020 02:45,09-12-2020 03:00,189.3,279.1,17.6,44,61.5,5.13
09-12-2020 03:00,09-12-2020 03:15,189.3,279.1,17.4,44.4,61.7,5.06
09-12-2020 03:15,09-12-2020 03:30,189.3,279.1,17.6,43.7,61.3,5.51
09-12-2020 03:30,09-12-2020 03:45,183.3,269.4,18.7,44.6,63.3,5.27
09-12-2020 03:45,09-12-2020 04:00,179.9,263.7,25.3,45.7,71,5.21
09-12-2020 04:00,09-12-2020 04:15,179.9,263.7,33.1,47.4,80.4,4.9
09-12-2020 04:15,09-12-2020 04:30,179.9,263.7,35.1,48,83.1,5.07
09-12-2020 04:30,09-12-2020 04:45,182.8,291.8,33.7,48.1,81.8,5.67
09-12-2020 04:45,09-12-2020 05:00,184.5,308.1,31.5,49.1,80.7,5.19
09-12-2020 05:00,09-12-2020 05:15,184.5,308.1,28.8,50,78.8,5.19
09-12-2020 05:15,09-12-2020 05:30,184.5,308.1,26.7,49.5,76.1,5.67
09-12-2020 05:30,09-12-2020 05:45,184.4,318.3,25.1,47.8,72.9,5.5
09-12-2020 05:45,09-12-2020 06:00,184.3,324.2,24.1,46.3,70.4,5.63
09-12-2020 06:00,09-12-2020 06:15,184.3,324.2,22.5,38.6,61,6.2
09-12-2020 06:15,09-12-2020 06:30,184.3,324.2,21.8,43.2,65,5.57
09-12-2020 06:30,09-12-2020 06:45,181.6,308.8,21,43.8,64.8,5.42
09-12-2020 06:45,09-12-2020 07:00,180,299.9,20.8,42.7,63.5,5.7
09-12-2020 07:00,09-12-2020 07:15,180,299.9,20.7,41.7,62.5,3.49
09-12-2020 07:15,09-12-2020 07:30,180,299.9,20,42,62,4.91
09-12-2020 07:30,09-12-2020 07:45,173.7,279.8,20.1,44.7,64.8,5.24
09-12-2020 07:45,09-12-2020 08:00,170.1,268.1,18.7,43.7,62.4,5.62
09-12-2020 08:00,09-12-2020 08:15,170.1,268.1,17.6,44.3,61.9,5.63
09-12-2020 08:15,09-12-2020 08:30,170.1,268.1,16.5,46.1,62.6,5.82
09-12-2020 08:30,09-12-2020 08:45,167.1,259.4,15.8,48.1,63.9,6.15
09-12-2020 08:45,09-12-2020 09:00,165.4,254.3,15,48.8,63.8,6.59
09-12-2020 09:00,09-12-2020 09:15,165.4,254.3,14.7,50.6,65.3,6.89
09-12-2020 09:15,09-12-2020 09:30,165.4,254.3,14.6,52.3,66.9,6.53
09-12-2020 09:30,09-12-2020 09:45,168.1,280.4,14.5,53.1,67.6,None
09-12-2020 09:45,09-12-2020 10:00,169.7,295.6,13.8,51.8,65.6,7.17
09-12-2020 10:00,09-12-2020 10:15,169.7,295.6,13.1,46.1,59.2,6.93
09-12-2020 10:15,09-12-2020 10:30,169.7,295.6,13.9,50.4,64.3,7.13
09-12-2020 10:30,09-12-2020 10:45,173,294.6,13.9,51.2,65.1,7.53
09-12-2020 10:45,09-12-2020 11:00,174.9,294,13.7,50.4,64,8.77
09-12-2020 11:00,09-12-2020 11:15,174.9,294,13.2,49.5,62.7,8.96
09-12-2020 11:15,09-12-2020 11:30,174.9,294,12.8,49.7,62.6,8.94
09-12-2020 11:30,09-12-2020 11:45,178.1,289.5,12.3,49.9,62.2,10.1
09-12-2020 11:45,09-12-2020 12:00,179.9,286.8,12.1,51.6,63.7,11.25
09-12-2020 12:00,09-12-2020 12:15,179.9,286.8,11.6,53.2,64.8,11.09
09-12-2020 12:15,09-12-2020 12:30,None,None,11,56.3,67.3,5.14
09-12-2020 12:30,09-12-2020 12:45,None,None,10,52.7,62.7,None
09-12-2020 12:45,09-12-2020 13:00,None,None,9.1,49.8,58.9,None
09-12-2020 13:00,09-12-2020 13:15,None,None,None,None,None,None
09-12-2020 13:15,09-12-2020 13:30,None,None,None,None,None,87.69
09-12-2020 13:30,09-12-2020 13:45,None,None,None,None,None,90.67
09-12-2020 13:45,09-12-2020 14:00,None,None,None,None,None,87.7
09-12-2020 14:00,09-12-2020 14:15,137.6,261.8,None,None,None,44.89
09-12-2020 14:15,09-12-2020 14:30,137.6,261.8,None,None,None,57.16
09-12-2020 14:30,09-12-2020 14:45,137.6,261.8,None,None,None,56.44
09-12-2020 14:45,09-12-2020 15:00,141.4,262,None,None,None,64.58
09-12-2020 15:00,09-12-2020 15:15,145.2,262.3,12.4,18.4,30.8,57.22
09-12-2020 15:15,09-12-2020 15:30,145.2,262.3,13.2,43,56.1,39.45
09-12-2020 15:30,09-12-2020 15:45,145.2,262.3,14.2,51.9,66.1,28.53
09-12-2020 15:45,09-12-2020 16:00,142.8,259.9,14.6,53.6,68.1,27.9
09-12-2020 16:00,09-12-2020 16:15,140.3,257.4,14.5,58.8,73.3,81.22
09-12-2020 16:15,09-12-2020 16:30,140.3,257.4,14.3,65,79.2,74.8
09-12-2020 16:30,09-12-2020 16:45,140.3,257.4,16.1,80.6,96.7,37.35
09-12-2020 16:45,09-12-2020 17:00,143.9,256.1,20.7,103.5,124.2,22.94
09-12-2020 17:00,09-12-2020 17:15,147.4,254.7,26.8,112,138.8,11.17
09-12-2020 17:15,09-12-2020 17:30,147.4,254.7,39.9,112.4,152.3,8.9
09-12-2020 17:30,09-12-2020 17:45,147.4,254.7,52.2,107.5,159.7,8.55
09-12-2020 17:45,09-12-2020 18:00,156.3,268.9,45.5,100.8,146.2,9.1
09-12-2020 18:00,09-12-2020 18:15,165.2,283.1,27.5,90.7,118.3,9.43
09-12-2020 18:15,09-12-2020 18:30,165.2,283.1,30,93.1,123.1,6.65
09-12-2020 18:30,09-12-2020 18:45,165.2,283.1,32.6,86.8,119.4,6.47
09-12-2020 18:45,09-12-2020 19:00,170.7,287,29.7,79.8,109.6,6.14
09-12-2020 19:00,09-12-2020 19:15,176.2,291,27.8,73.7,101.5,6.82
09-12-2020 19:15,09-12-2020 19:30,176.2,291,27.1,67,94.2,5.62
09-12-2020 19:30,09-12-2020 19:45,176.2,291,26.4,62.8,89.2,5.68
09-12-2020 19:45,09-12-2020 20:00,179.5,294,24.3,58.2,82.5,6.28
09-12-2020 20:00,09-12-2020 20:15,182.7,297,23.4,53.9,77.3,5.86
09-12-2020 20:15,09-12-2020 20:30,182.7,297,23,50.2,73.2,5.76
09-12-2020 20:30,09-12-2020 20:45,182.7,297,23,52.2,75.2,5.3
09-12-2020 20:45,09-12-2020 21:00,170.1,284.1,20.5,51.7,72.2,5.46
09-12-2020 21:00,09-12-2020 21:15,157.5,271.2,18.6,51.2,69.7,5.01
09-12-2020 21:15,09-12-2020 21:30,157.5,271.2,17,49.8,66.8,5.42
09-12-2020 21:30,09-12-2020 21:45,157.5,271.2,15,49.2,64.2,5.27
09-12-2020 21:45,09-12-2020 22:00,157.7,264.2,13.5,48.9,62.4,4.52
09-12-2020 22:00,09-12-2020 22:15,157.8,257.5,16.3,41.9,58.3,4.62
09-12-2020 22:15,09-12-2020 22:30,157.8,257.5,16,44.6,60.6,4.83
09-12-2020 22:30,09-12-2020 22:45,157.8,257.5,15.8,44.2,60,5.98
09-12-2020 22:45,09-12-2020 23:00,146.2,247.6,15.7,41.2,56.9,5.85
09-12-2020 23:00,09-12-2020 23:15,134.5,238.2,16.3,39.1,55.4,5.38
09-12-2020 23:15,09-12-2020 23:30,134.5,238.2,17.4,37.2,54.6,5.48
09-12-2020 23:30,09-12-2020 23:45,134.5,238.2,18.3,36.2,54.5,5.23
09-12-2020 23:45,10-12-2020 00:00,None,None,None,None,None,None
10-12-2020 00:00,10-12-2020 00:15,135.1,201.8,23.5,34.2,57.6,5.01
10-12-2020 00:15,10-12-2020 00:30,135.1,201.8,26.2,34,60.2,5.01
10-12-2020 00:30,10-12-2020 00:45,135.1,201.8,28.7,33.7,62.4,5.12
10-12-2020 00:45,10-12-2020 01:00,126,195.5,31.2,32.2,63.4,5.6
10-12-2020 01:00,10-12-2020 01:15,117,189.3,32.3,32.4,64.7,5.09
10-12-2020 01:15,10-12-2020 01:30,117,189.3,32.9,35.7,68.6,5.1
10-12-2020 01:30,10-12-2020 01:45,117,189.3,32.2,37.2,69.4,5.33
10-12-2020 01:45,10-12-2020 02:00,115.1,189.3,32.1,38,70,5.26
10-12-2020 02:00,10-12-2020 02:15,113.1,189.4,28,34.2,62.3,5.13
10-12-2020 02:15,10-12-2020 02:30,113.1,189.4,27.5,39.8,67.3,5.3
10-12-2020 02:30,10-12-2020 02:45,113.1,189.4,26.3,42,68.3,5.26
10-12-2020 02:45,10-12-2020 03:00,110.2,183.5,24.9,42.2,67,5.39
10-12-2020 03:00,10-12-2020 03:15,107.2,177.7,24,41,65,5.31
10-12-2020 03:15,10-12-2020 03:30,107.2,177.7,24.3,39.9,64.2,5.21
10-12-2020 03:30,10-12-2020 03:45,107.2,177.7,25.2,39.7,64.8,5.3
10-12-2020 03:45,10-12-2020 04:00,108.4,171,26.2,39.8,66.1,5.21
10-12-2020 04:00,10-12-2020 04:15,109.6,164.4,27.9,38.8,66.7,5.34
10-12-2020 04:15,10-12-2020 04:30,109.6,164.4,30,38.1,68.1,5.2
10-12-2020 04:30,10-12-2020 04:45,109.6,164.4,33,37.3,70.2,5.24
10-12-2020 04:45,10-12-2020 05:00,110.4,178.8,37.2,36.5,73.6,5.65
10-12-2020 05:00,10-12-2020 05:15,111.1,193.2,42.3,38.5,80.8,5.02
10-12-2020 05:15,10-12-2020 05:30,111.1,193.2,49.1,36.3,85.4,5.72
10-12-2020 05:30,10-12-2020 05:45,111.1,193.2,54.2,36.4,90.5,5.24
10-12-2020 05:45,10-12-2020 06:00,115.1,211,57.6,37,94.6,5.87
10-12-2020 06:00,10-12-2020 06:15,119.2,228.9,56.7,26.4,83.2,6.1
10-12-2020 06:15,10-12-2020 06:30,119.2,228.9,66.7,33.3,100,6.84
10-12-2020 06:30,10-12-2020 06:45,119.2,228.9,75.4,34.5,110,6.04
10-12-2020 06:45,10-12-2020 07:00,127.5,233.6,76.8,35.1,112,5.29
10-12-2020 07:00,10-12-2020 07:15,135.8,238.4,73.7,34.1,107.9,6.29
10-12-2020 07:15,10-12-2020 07:30,135.8,238.4,70.4,33.6,104,5.54
10-12-2020 07:30,10-12-2020 07:45,135.8,238.4,67.3,33.4,100.7,5.53
10-12-2020 07:45,10-12-2020 08:00,130.6,224.7,65.2,33.9,99.1,5.95
10-12-2020 08:00,10-12-2020 08:15,125.3,211,62.9,33.8,96.7,5.58
10-12-2020 08:15,10-12-2020 08:30,125.3,211,60.7,34.9,95.5,5.62
10-12-2020 08:30,10-12-2020 08:45,125.3,211,59.4,34.4,93.9,5.54
10-12-2020 08:45,10-12-2020 09:00,131.1,212.5,57,37.1,94.1,5.24
10-12-2020 09:00,10-12-2020 09:15,136.9,214.1,54.9,38.6,93.5,5.22
10-12-2020 09:15,10-12-2020 09:30,136.9,214.1,54.2,34.5,88.7,5.73
10-12-2020 09:30,10-12-2020 09:45,136.9,214.1,50.4,39.5,89.9,5.99
10-12-2020 09:45,10-12-2020 10:00,155.7,248,44.9,47.8,92.6,6.04
10-12-2020 10:00,10-12-2020 10:15,174.5,280.5,40.9,48.6,89.5,5.87
10-12-2020 10:15,10-12-2020 10:30,174.5,280.5,41.6,59.9,101.5,6.07
10-12-2020 10:30,10-12-2020 10:45,174.5,280.5,37.7,67.6,105.2,6.21
10-12-2020 10:45,10-12-2020 11:00,187.1,305.4,30.9,72.5,103.4,7.22
10-12-2020 11:00,10-12-2020 11:15,199.6,330.4,24.7,73.9,98.6,8.01
10-12-2020 11:15,10-12-2020 11:30,199.6,330.4,20.2,72.7,92.8,7.94
10-12-2020 11:30,10-12-2020 11:45,199.6,330.4,15.4,68,83.4,8.55
10-12-2020 11:45,10-12-2020 12:00,189,305.5,12.8,66.2,79,9.74
10-12-2020 12:00,10-12-2020 12:15,178.4,281.7,11.2,65.1,76.2,11.18
10-12-2020 12:15,10-12-2020 12:30,178.4,281.7,9.8,62.4,72.2,11.7
10-12-2020 12:30,10-12-2020 12:45,178.4,281.7,9.1,61.9,71,9.81
10-12-2020 12:45,10-12-2020 13:00,170.8,265.5,8,59.6,67.6,13.72
10-12-2020 13:00,10-12-2020 13:15,163.2,249.4,6.8,57.4,64.2,11.78
10-12-2020 13:15,10-12-2020 13:30,163.2,249.4,6.2,55.1,61.3,15.93
10-12-2020 13:30,10-12-2020 13:45,163.2,249.4,5.7,57.3,63,14.84
10-12-2020 13:45,10-12-2020 14:00,154.3,245.5,5,57,62,27.35
10-12-2020 14:00,10-12-2020 14:15,145.4,241.7,10,50,60.1,19.82
10-12-2020 14:15,10-12-2020 14:30,145.4,241.7,10.4,54.4,64.8,22.76
10-12-2020 14:30,10-12-2020 14:45,145.4,241.7,10.5,55.4,65.9,32.59
10-12-2020 14:45,10-12-2020 15:00,134.4,232.3,10.9,55.5,66.4,25.95
10-12-2020 15:00,10-12-2020 15:15,123.5,222.9,10.9,54.9,65.8,37.26
10-12-2020 15:15,10-12-2020 15:30,123.5,222.9,10.7,53.7,64.4,38.26
10-12-2020 15:30,10-12-2020 15:45,123.5,222.9,10.6,53.9,64.5,34.75
10-12-2020 15:45,10-12-2020 16:00,128.7,214.3,10.5,53.6,64.1,42.68
10-12-2020 16:00,10-12-2020 16:15,133.9,205.6,10.2,50.9,61.1,30.43
10-12-2020 16:15,10-12-2020 16:30,133.9,205.6,10.6,51.9,62.5,15.65
10-12-2020 16:30,10-12-2020 16:45,133.9,205.6,20.1,59.3,79.4,7.54
10-12-2020 16:45,10-12-2020 17:00,131,208,34.9,63.4,98.3,5.49
10-12-2020 17:00,10-12-2020 17:15,128.1,210.4,35.1,59.9,95,5.51
10-12-2020 17:15,10-12-2020 17:30,128.1,210.4,50,59,109,5.48
10-12-2020 17:30,10-12-2020 17:45,128.1,210.4,68.5,56,124.5,5.21
10-12-2020 17:45,10-12-2020 18:00,139.8,239.9,63.2,51.9,115.1,5.56
10-12-2020 18:00,10-12-2020 18:15,151.4,269.5,67.9,44,112,5.75
10-12-2020 18:15,10-12-2020 18:30,151.4,269.5,86,47.9,134,5.94
10-12-2020 18:30,10-12-2020 18:45,151.4,269.5,102.8,46.9,149.7,5.27
10-12-2020 18:45,10-12-2020 19:00,169.2,289.8,110.5,51.6,162.1,5.21
10-12-2020 19:00,10-12-2020 19:15,187,310.1,104.2,51.7,155.9,5.61
10-12-2020 19:15,10-12-2020 19:30,None,None,None,None,None,None
10-12-2020 19:30,10-12-2020 19:45,None,None,None,None,None,None
10-12-2020 19:45,10-12-2020 20:00,None,None,None,None,None,None
10-12-2020 20:00,10-12-2020 20:15,None,None,None,None,None,None
10-12-2020 20:15,10-12-2020 20:30,172.4,280.6,56.9,52.9,109.8,6.11
10-12-2020 20:30,10-12-2020 20:45,172.4,280.6,55.9,51.3,107.2,5.67
10-12-2020 20:45,10-12-2020 21:00,164.1,258,53.8,48.8,102.5,7.17
10-12-2020 21:00,10-12-2020 21:15,155.8,236.5,46.2,49,95.1,6.01
10-12-2020 21:15,10-12-2020 21:30,155.8,236.5,46.8,46.2,93,5.76
10-12-2020 21:30,10-12-2020 21:45,155.8,236.5,44.7,45.4,90.1,5.35
10-12-2020 21:45,10-12-2020 22:00,141.2,211.2,44.4,44.4,88.8,5.12
10-12-2020 22:00,10-12-2020 22:15,126.7,187,42.7,33.8,76.5,5.33
10-12-2020 22:15,10-12-2020 22:30,126.7,187,40.8,43.4,84.2,5.37
10-12-2020 22:30,10-12-2020 22:45,126.7,187,37.6,45.1,82.7,5.54
10-12-2020 22:45,10-12-2020 23:00,123.7,177.8,33.7,46.4,80,10.98
10-12-2020 23:00,10-12-2020 23:15,120.7,169,29.4,46.6,75.9,5.34
10-12-2020 23:15,10-12-2020 23:30,120.7,169,25.6,48,73.7,5.18
10-12-2020 23:30,10-12-2020 23:45,120.7,169,22.7,49.4,72.2,5.41
10-12-2020 23:45,11-12-2020 00:00,None,None,None,None,None,None
11-12-2020 00:00,11-12-2020 00:15,98.4,152.6,18.6,51.9,70.4,5.35
11-12-2020 00:15,11-12-2020 00:30,98.4,152.6,16.7,52.7,69.4,5.37
11-12-2020 00:30,11-12-2020 00:45,98.4,152.6,15,50.1,65.1,5.95
11-12-2020 00:45,11-12-2020 01:00,97.1,152.2,14.3,48,62.3,5.68
11-12-2020 01:00,11-12-2020 01:15,95.9,151.9,14.3,47.2,61.5,5.14
11-12-2020 01:15,11-12-2020 01:30,95.9,151.9,14,45.4,59.4,5.13
11-12-2020 01:30,11-12-2020 01:45,95.9,151.9,13.2,46.1,59.3,5.75
11-12-2020 01:45,11-12-2020 02:00,94,155.8,12.8,45.6,58.5,4.69
11-12-2020 02:00,11-12-2020 02:15,92.1,159.7,15.9,39.8,55.7,5.29
11-12-2020 02:15,11-12-2020 02:30,92.1,159.7,16,42,58,5.51
11-12-2020 02:30,11-12-2020 02:45,92.1,159.7,16.1,44.6,60.7,4.87
11-12-2020 02:45,11-12-2020 03:00,88.9,153.4,14.8,45.5,60.3,6.06
11-12-2020 03:00,11-12-2020 03:15,85.6,147.1,13.7,46.8,60.5,5.66
11-12-2020 03:15,11-12-2020 03:30,85.6,147.1,12.7,47.1,59.8,5.66
11-12-2020 03:30,11-12-2020 03:45,85.6,147.1,12,46.3,58.3,6.97
11-12-2020 03:45,11-12-2020 04:00,89.1,143.4,11.8,47.4,59.2,5.83
11-12-2020 04:00,11-12-2020 04:15,92.7,139.8,11.8,49.1,60.8,6.11
11-12-2020 04:15,11-12-2020 04:30,92.7,139.8,11.9,49.6,61.5,6.09
11-12-2020 04:30,11-12-2020 04:45,92.7,139.8,11.7,49.2,61,6.52
11-12-2020 04:45,11-12-2020 05:00,91.4,139.7,11.4,49.8,61.2,6.54
11-12-2020 05:00,11-12-2020 05:15,90.1,139.6,11.4,47.5,58.9,6.21
11-12-2020 05:15,11-12-2020 05:30,90.1,139.6,11.7,47.2,58.8,5.82
11-12-2020 05:30,11-12-2020 05:45,90.1,139.6,12.2,45.9,58.1,5.53
11-12-2020 05:45,11-12-2020 06:00,94.4,151.5,12.3,45.5,57.8,16.9
11-12-2020 06:00,11-12-2020 06:15,98.7,163.3,11.6,35.2,46.9,5.46
11-12-2020 06:15,11-12-2020 06:30,98.7,163.3,12.6,42.1,54.7,5.41
11-12-2020 06:30,11-12-2020 06:45,98.7,163.3,13,43.2,56.2,5.61
11-12-2020 06:45,11-12-2020 07:00,104.3,167.2,13.3,43.5,56.7,5.53
11-12-2020 07:00,11-12-2020 07:15,109.9,171.1,13.1,40.9,54,4.97
11-12-2020 07:15,11-12-2020 07:30,109.9,171.1,12.9,44.1,57,4.85
11-12-2020 07:30,11-12-2020 07:45,109.9,171.1,13.2,45,58.2,6.22
11-12-2020 07:45,11-12-2020 08:00,106.6,166.3,13.2,45.8,59,5.56
11-12-2020 08:00,11-12-2020 08:15,103.3,161.5,13.6,48.7,62.3,5.82
11-12-2020 08:15,11-12-2020 08:30,103.3,161.5,13.4,50,63.5,5.56
11-12-2020 08:30,11-12-2020 08:45,103.3,161.5,13.5,49.3,62.7,5.7
11-12-2020 08:45,11-12-2020 09:00,101.2,164,13.6,49.7,63.3,5.59
11-12-2020 09:00,11-12-2020 09:15,99.1,166.5,13.3,49.2,62.5,6
11-12-2020 09:15,11-12-2020 09:30,99.1,166.5,13.4,47.9,61.3,5.95
11-12-2020 09:30,11-12-2020 09:45,99.1,166.5,13.7,47.4,61.1,5.76
11-12-2020 09:45,11-12-2020 10:00,104.3,178.5,13.9,47.2,61.1,6.23
11-12-2020 10:00,11-12-2020 10:15,109.5,190,14,39.1,53.2,5.76
11-12-2020 10:15,11-12-2020 10:30,109.5,190,14.7,44.6,59.2,5.47
11-12-2020 10:30,11-12-2020 10:45,109.5,190,14.9,45.5,60.3,6.31
11-12-2020 10:45,11-12-2020 11:00,108,190.9,15.1,45.5,60.5,6.12
11-12-2020 11:00,11-12-2020 11:15,106.6,191.7,15.2,47.4,62.6,6.14
11-12-2020 11:15,11-12-2020 11:30,106.6,191.7,14.6,47.4,62,6.23
11-12-2020 11:30,11-12-2020 11:45,106.6,191.7,14,48.9,62.9,7.59
11-12-2020 11:45,11-12-2020 12:00,111.3,191.7,12.8,53.1,65.9,9.23
11-12-2020 12:00,11-12-2020 12:15,None,None,11.8,57.8,69.6,None
11-12-2020 12:15,11-12-2020 12:30,None,None,11.3,58.9,70.1,None
11-12-2020 12:30,11-12-2020 12:45,None,None,11.1,58.5,69.6,None
11-12-2020 12:45,11-12-2020 13:00,None,None,None,None,None,None
11-12-2020 13:00,11-12-2020 13:15,None,None,None,None,None,9.57
